datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/28/2025 1:00:00 AM,1/27/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3204.537,False
1/28/2025 2:00:00 AM,1/27/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3151.314,False
1/28/2025 3:00:00 AM,1/27/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2990.534,False
1/28/2025 4:00:00 AM,1/27/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2842.303,False
1/28/2025 5:00:00 AM,1/28/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2738.917,False
1/28/2025 6:00:00 AM,1/28/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2654.591,False
1/28/2025 7:00:00 AM,1/28/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2619.189,False
1/28/2025 8:00:00 AM,1/28/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2612.152,False
1/28/2025 9:00:00 AM,1/28/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2699.166,False
1/28/2025 10:00:00 AM,1/28/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2891.511,False
1/28/2025 11:00:00 AM,1/28/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3288.980,False
1/28/2025 12:00:00 PM,1/28/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3469.872,False
1/28/2025 1:00:00 PM,1/28/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3374.744,False
1/28/2025 2:00:00 PM,1/28/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3189.273,False
1/28/2025 3:00:00 PM,1/28/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3062.674,False
1/28/2025 4:00:00 PM,1/28/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2889.907,False
1/28/2025 5:00:00 PM,1/28/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2813.343,False
1/28/2025 6:00:00 PM,1/28/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2762.847,False
1/28/2025 7:00:00 PM,1/28/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2746.761,False
1/28/2025 8:00:00 PM,1/28/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2816.513,False
1/28/2025 9:00:00 PM,1/28/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2925.169,False
1/28/2025 10:00:00 PM,1/28/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3095.184,False
1/28/2025 11:00:00 PM,1/28/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3120.321,False
1/29/2025 12:00:00 AM,1/28/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3119.589,False
1/29/2025 1:00:00 AM,1/28/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3093.405,False
1/29/2025 2:00:00 AM,1/28/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2990.826,False
1/29/2025 3:00:00 AM,1/28/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2863.692,False
1/29/2025 4:00:00 AM,1/28/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2695.966,False
1/29/2025 5:00:00 AM,1/29/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2538.779,False
1/29/2025 6:00:00 AM,1/29/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2439.594,False
1/29/2025 7:00:00 AM,1/29/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2384.935,False
1/29/2025 8:00:00 AM,1/29/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2405.240,False
1/29/2025 9:00:00 AM,1/29/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2497.447,False
1/29/2025 10:00:00 AM,1/29/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2718.480,False
1/29/2025 11:00:00 AM,1/29/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3033.948,False
1/29/2025 12:00:00 PM,1/29/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3209.955,False
1/29/2025 1:00:00 PM,1/29/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3144.507,False
1/29/2025 2:00:00 PM,1/29/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2942.475,False
1/29/2025 3:00:00 PM,1/29/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2793.318,False
1/29/2025 4:00:00 PM,1/29/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2647.462,False
1/29/2025 5:00:00 PM,1/29/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2608.042,False
1/29/2025 6:00:00 PM,1/29/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2589.784,False
1/29/2025 7:00:00 PM,1/29/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2608.109,False
1/29/2025 8:00:00 PM,1/29/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2667.517,False
1/29/2025 9:00:00 PM,1/29/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2850.326,False
1/29/2025 10:00:00 PM,1/29/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3002.041,False
1/29/2025 11:00:00 PM,1/29/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3030.684,False
1/30/2025 12:00:00 AM,1/29/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2996.227,False
1/30/2025 1:00:00 AM,1/29/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2946.633,False
1/30/2025 2:00:00 AM,1/29/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2872.691,False
1/30/2025 3:00:00 AM,1/29/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2708.721,False
1/30/2025 4:00:00 AM,1/29/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2583.224,False
1/30/2025 5:00:00 AM,1/30/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2465.732,False
1/30/2025 6:00:00 AM,1/30/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2414.671,False
1/30/2025 7:00:00 AM,1/30/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2409.347,False
1/30/2025 8:00:00 AM,1/30/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2425.925,False
1/30/2025 9:00:00 AM,1/30/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2548.715,False
1/30/2025 10:00:00 AM,1/30/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2840.850,False
1/30/2025 11:00:00 AM,1/30/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3149.283,False
1/30/2025 12:00:00 PM,1/30/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3370.285,False
1/30/2025 1:00:00 PM,1/30/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3283.381,False
1/30/2025 2:00:00 PM,1/30/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3045.877,False
1/30/2025 3:00:00 PM,1/30/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2845.481,False
1/30/2025 4:00:00 PM,1/30/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2769.180,False
1/30/2025 5:00:00 PM,1/30/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2732.994,False
1/30/2025 6:00:00 PM,1/30/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2658.941,False
1/30/2025 7:00:00 PM,1/30/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2652.816,False
1/30/2025 8:00:00 PM,1/30/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2728.629,False
1/30/2025 9:00:00 PM,1/30/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2885.799,False
1/30/2025 10:00:00 PM,1/30/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3038.135,False
1/30/2025 11:00:00 PM,1/30/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3052.508,False
1/31/2025 12:00:00 AM,1/30/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3022.506,False
1/31/2025 1:00:00 AM,1/30/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2953.637,False
1/31/2025 2:00:00 AM,1/30/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2849.688,False
1/31/2025 3:00:00 AM,1/30/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2704.519,False
1/31/2025 4:00:00 AM,1/30/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2528.344,False
1/31/2025 5:00:00 AM,1/31/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2407.523,False
1/31/2025 6:00:00 AM,1/31/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2333.420,False
1/31/2025 7:00:00 AM,1/31/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2331.424,False
1/31/2025 8:00:00 AM,1/31/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2291.762,False
1/31/2025 9:00:00 AM,1/31/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2373.878,False
1/31/2025 10:00:00 AM,1/31/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2574.449,False
1/31/2025 11:00:00 AM,1/31/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2863.927,False
1/31/2025 12:00:00 PM,1/31/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3043.983,False
1/31/2025 1:00:00 PM,1/31/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3115.784,False
1/31/2025 2:00:00 PM,1/31/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3125.123,False
1/31/2025 3:00:00 PM,1/31/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3109.213,False
1/31/2025 4:00:00 PM,1/31/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3141.424,False
1/31/2025 5:00:00 PM,1/31/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3129.711,False
1/31/2025 6:00:00 PM,1/31/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3066.534,False
1/31/2025 7:00:00 PM,1/31/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3012.303,False
1/31/2025 8:00:00 PM,1/31/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2976.187,False
1/31/2025 9:00:00 PM,1/31/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3009.092,False
1/31/2025 10:00:00 PM,1/31/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3041.022,False
1/31/2025 11:00:00 PM,1/31/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2968.550,False
2/1/2025 12:00:00 AM,1/31/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2872.560,False
2/1/2025 1:00:00 AM,1/31/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2783.750,False
2/1/2025 2:00:00 AM,1/31/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2657.969,False
2/1/2025 3:00:00 AM,1/31/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2542.518,False
2/1/2025 4:00:00 AM,1/31/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2412.924,False
2/1/2025 5:00:00 AM,2/1/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2301.111,True
2/1/2025 6:00:00 AM,2/1/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2207.333,True
2/1/2025 7:00:00 AM,2/1/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2129.453,True
2/1/2025 8:00:00 AM,2/1/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2122.410,True
2/1/2025 9:00:00 AM,2/1/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2145.840,True
2/1/2025 10:00:00 AM,2/1/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2196.235,True
2/1/2025 11:00:00 AM,2/1/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2283.893,True
2/1/2025 12:00:00 PM,2/1/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2464.357,True
2/1/2025 1:00:00 PM,2/1/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2562.577,True
2/1/2025 2:00:00 PM,2/1/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2591.400,True
2/1/2025 3:00:00 PM,2/1/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2458.492,True
2/1/2025 4:00:00 PM,2/1/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2467.268,True
2/1/2025 5:00:00 PM,2/1/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2380.111,True
2/1/2025 6:00:00 PM,2/1/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2357.949,True
2/1/2025 7:00:00 PM,2/1/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2387.448,True
2/1/2025 8:00:00 PM,2/1/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2471.239,True
2/1/2025 9:00:00 PM,2/1/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2621.179,True
2/1/2025 10:00:00 PM,2/1/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2803.992,True
2/1/2025 11:00:00 PM,2/1/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,2936.936,True
2/2/2025 12:00:00 AM,2/1/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2984.754,True
2/2/2025 1:00:00 AM,2/1/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2958.263,True
2/2/2025 2:00:00 AM,2/1/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2994.125,True
2/2/2025 3:00:00 AM,2/1/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2897.849,True
2/2/2025 4:00:00 AM,2/1/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2873.024,True
2/2/2025 5:00:00 AM,2/2/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2835.939,True
2/2/2025 6:00:00 AM,2/2/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2749.532,True
2/2/2025 7:00:00 AM,2/2/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2752.644,True
2/2/2025 8:00:00 AM,2/2/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2756.036,True
2/2/2025 9:00:00 AM,2/2/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2805.078,True
2/2/2025 10:00:00 AM,2/2/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2903.571,True
2/2/2025 11:00:00 AM,2/2/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3017.182,True
2/2/2025 12:00:00 PM,2/2/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3170.907,True
2/2/2025 1:00:00 PM,2/2/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3108.690,True
2/2/2025 2:00:00 PM,2/2/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3047.686,True
2/2/2025 3:00:00 PM,2/2/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2944.395,True
2/2/2025 4:00:00 PM,2/2/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3025.932,True
2/2/2025 5:00:00 PM,2/2/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3084.871,True
2/2/2025 6:00:00 PM,2/2/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3109.928,True
2/2/2025 7:00:00 PM,2/2/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3100.528,True
2/2/2025 8:00:00 PM,2/2/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3114.349,True
2/2/2025 9:00:00 PM,2/2/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3151.487,True
2/2/2025 10:00:00 PM,2/2/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3253.166,True
2/2/2025 11:00:00 PM,2/2/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3307.989,True
2/3/2025 12:00:00 AM,2/2/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3235.989,True
2/3/2025 1:00:00 AM,2/2/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3217.165,True
2/3/2025 2:00:00 AM,2/2/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3140.147,True
2/3/2025 3:00:00 AM,2/2/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2982.077,True
2/3/2025 4:00:00 AM,2/2/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2825.755,True
2/3/2025 5:00:00 AM,2/3/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2707.472,True
2/3/2025 6:00:00 AM,2/3/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2638.903,True
2/3/2025 7:00:00 AM,2/3/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2614.670,True
2/3/2025 8:00:00 AM,2/3/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2672.563,True
2/3/2025 9:00:00 AM,2/3/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2789.573,True
2/3/2025 10:00:00 AM,2/3/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3067.941,True
2/3/2025 11:00:00 AM,2/3/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3390.295,True
2/3/2025 12:00:00 PM,2/3/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3562.856,True
2/3/2025 1:00:00 PM,2/3/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3479.550,True
2/3/2025 2:00:00 PM,2/3/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3411.588,True
2/3/2025 3:00:00 PM,2/3/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3283.319,True
2/3/2025 4:00:00 PM,2/3/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3253.210,True
2/3/2025 5:00:00 PM,2/3/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3218.448,True
2/3/2025 6:00:00 PM,2/3/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3097.273,True
2/3/2025 7:00:00 PM,2/3/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2960.530,True
2/3/2025 8:00:00 PM,2/3/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2981.064,True
2/3/2025 9:00:00 PM,2/3/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3032.619,True
2/3/2025 10:00:00 PM,2/3/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3117.919,True
2/3/2025 11:00:00 PM,2/3/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3113.541,True
2/4/2025 12:00:00 AM,2/3/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3045.671,True
2/4/2025 1:00:00 AM,2/3/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2971.536,True
2/4/2025 2:00:00 AM,2/3/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2844.082,True
2/4/2025 3:00:00 AM,2/3/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2699.491,True
2/4/2025 4:00:00 AM,2/3/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2512.872,True
2/4/2025 5:00:00 AM,2/4/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2403.650,True
2/4/2025 6:00:00 AM,2/4/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2290.952,True
2/4/2025 7:00:00 AM,2/4/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2265.551,True
2/4/2025 8:00:00 AM,2/4/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2222.792,True
2/4/2025 9:00:00 AM,2/4/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2310.909,True
2/4/2025 10:00:00 AM,2/4/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2541.813,True
2/4/2025 11:00:00 AM,2/4/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2836.530,True
2/4/2025 12:00:00 PM,2/4/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2985.157,True
2/4/2025 1:00:00 PM,2/4/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2932.658,True
2/4/2025 2:00:00 PM,2/4/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2736.952,True
2/4/2025 3:00:00 PM,2/4/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2623.584,True
2/4/2025 4:00:00 PM,2/4/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2527.765,True
2/4/2025 5:00:00 PM,2/4/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2521.074,True
2/4/2025 6:00:00 PM,2/4/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2489.606,True
2/4/2025 7:00:00 PM,2/4/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2511.237,True
2/4/2025 8:00:00 PM,2/4/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2604.384,True
2/4/2025 9:00:00 PM,2/4/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2727.902,True
2/4/2025 10:00:00 PM,2/4/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,2949.392,True
2/4/2025 11:00:00 PM,2/4/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3007.021,True
2/5/2025 12:00:00 AM,2/4/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,2983.811,True
2/5/2025 1:00:00 AM,2/4/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,2950.127,True
2/5/2025 2:00:00 AM,2/4/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,2891.334,True
2/5/2025 3:00:00 AM,2/4/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2725.401,True
2/5/2025 4:00:00 AM,2/4/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2645.446,True
2/5/2025 5:00:00 AM,2/5/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2484.875,True
2/5/2025 6:00:00 AM,2/5/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2435.622,True
2/5/2025 7:00:00 AM,2/5/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2429.945,True
2/5/2025 8:00:00 AM,2/5/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2446.351,True
2/5/2025 9:00:00 AM,2/5/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2519.414,True
2/5/2025 10:00:00 AM,2/5/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2764.325,True
2/5/2025 11:00:00 AM,2/5/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3069.478,True
2/5/2025 12:00:00 PM,2/5/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3284.988,True
2/5/2025 1:00:00 PM,2/5/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3362.592,True
2/5/2025 2:00:00 PM,2/5/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3378.930,True
2/5/2025 3:00:00 PM,2/5/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3240.411,True
2/5/2025 4:00:00 PM,2/5/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3211.293,True
2/5/2025 5:00:00 PM,2/5/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3095.438,True
2/5/2025 6:00:00 PM,2/5/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3130.730,True
2/5/2025 7:00:00 PM,2/5/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3181.787,True
2/5/2025 8:00:00 PM,2/5/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3203.810,True
2/5/2025 9:00:00 PM,2/5/2025 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,3302.801,True
2/5/2025 10:00:00 PM,2/5/2025 5:00:00 PM,RFC,MIDATL,PEP,PEPCO,3409.696,True
2/5/2025 11:00:00 PM,2/5/2025 6:00:00 PM,RFC,MIDATL,PEP,PEPCO,3409.449,True
2/6/2025 12:00:00 AM,2/5/2025 7:00:00 PM,RFC,MIDATL,PEP,PEPCO,3341.909,True
2/6/2025 1:00:00 AM,2/5/2025 8:00:00 PM,RFC,MIDATL,PEP,PEPCO,3237.933,True
2/6/2025 2:00:00 AM,2/5/2025 9:00:00 PM,RFC,MIDATL,PEP,PEPCO,3137.173,True
2/6/2025 3:00:00 AM,2/5/2025 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2973.229,True
2/6/2025 4:00:00 AM,2/5/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2849.846,True
2/6/2025 5:00:00 AM,2/6/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2734.851,True
2/6/2025 6:00:00 AM,2/6/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2679.989,True
2/6/2025 7:00:00 AM,2/6/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2676.243,True
2/6/2025 8:00:00 AM,2/6/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2712.303,True
2/6/2025 9:00:00 AM,2/6/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2767.591,True
2/6/2025 10:00:00 AM,2/6/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,3007.508,True
2/6/2025 11:00:00 AM,2/6/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,3292.042,True
2/6/2025 12:00:00 PM,2/6/2025 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,3473.041,True
2/6/2025 1:00:00 PM,2/6/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,3587.414,True
2/6/2025 2:00:00 PM,2/6/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,3569.383,True
2/6/2025 3:00:00 PM,2/6/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,3583.925,True
2/6/2025 4:00:00 PM,2/6/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,3492.104,True
2/6/2025 5:00:00 PM,2/6/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,3406.429,True
2/6/2025 6:00:00 PM,2/6/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,3310.964,True
2/6/2025 7:00:00 PM,2/6/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,3252.302,True
2/6/2025 8:00:00 PM,2/6/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,3182.380,True
